case_id,category,local_index,expected_valid,observed_valid,expected_first_control,observed_first_control,expected_control_hit,false_accept,false_reject,clean_rejection,artifact_hash,elapsed_seconds,detail
invalid-fidelity_claim-0039,fidelity_claim,39,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,424932548cb78c41c59c00aeb79ff3eca4046ac78e9b88722d5cf567b6726f8f,0.076093084,"independent=1, artifact=0.03996003996003996"
invalid-fidelity_claim-0040,fidelity_claim,40,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,06853993b20b375c61e5bc1b8296ffead49da33ca383660aae7d40c7cd7dd878,0.075996417,"independent=1, artifact=0.04095904095904096"
invalid-fidelity_claim-0041,fidelity_claim,41,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,cc90c3cd8d42c56353c0ebce986aa4e2424b8035382e6bfc6ac75191585d0caf,0.076952208,"independent=1, artifact=0.04195804195804196"
invalid-fidelity_claim-0042,fidelity_claim,42,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a7c267da678f7bf0e9c17214d9caa2e0296ac3fb984f35673d358cfa79da017c,0.075401334,"independent=1, artifact=0.04295704295704296"
invalid-fidelity_claim-0043,fidelity_claim,43,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,bd8424ef731aa8352ddfd30ee08b6856529bd971e6de47a7da881cd84bd03ea8,0.075822209,"independent=1, artifact=0.04395604395604396"
invalid-fidelity_claim-0044,fidelity_claim,44,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,6c640a2461e2e2e0d425bb8279c9ddc57faecb01566b0406419d23854d1001d2,0.075576083,"independent=1, artifact=0.04495504495504495"
invalid-fidelity_claim-0045,fidelity_claim,45,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ba541a7f94eb29e912809602e44becab09630e66742f4468bcbb8d5a089e9d58,0.076756375,"independent=1, artifact=0.04595404595404595"
invalid-fidelity_claim-0046,fidelity_claim,46,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,97b2f9029b4ec14ee54ba92e18e2855c5534353b1b60b92c6ba2d2cc0f245ba2,0.075913000,"independent=1, artifact=0.04695304695304695"
invalid-fidelity_claim-0047,fidelity_claim,47,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,522654a17a9e8eba555978ca43b0a452fe3310359f88d1537a4647b855e7bce1,0.076065750,"independent=1, artifact=0.04795204795204795"
invalid-fidelity_claim-0048,fidelity_claim,48,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,40c2eb8b3309e7f31e36948bcc20ece86801c612208b372de4c9100e1796559a,0.074533333,"independent=1, artifact=0.04895104895104895"
invalid-fidelity_claim-0049,fidelity_claim,49,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,02e4e2c669324e49973e0889b21a5cae4853102d6a75d1671aa01eb82dc04402,0.075066666,"independent=1, artifact=0.04995004995004995"
invalid-fidelity_claim-0050,fidelity_claim,50,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,99da1abf9d06ed60091fd66cbd0f28b9b7cf96fe8ed36d30c16c4c6622efd03a,0.076171083,"independent=1, artifact=0.05094905094905095"
invalid-fidelity_claim-0051,fidelity_claim,51,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,95c7deb60cf03b05cf999b435cd53dfd454065c84cbb6411ce6dde05943c25e9,0.075778792,"independent=1, artifact=0.05194805194805195"
invalid-fidelity_claim-0052,fidelity_claim,52,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,8584bf2284e7e762d3233a27f15b1ad8f7ee9f7085a1c7558dd81d9e05a19a60,0.075016667,"independent=1, artifact=0.052947052947052944"
invalid-fidelity_claim-0053,fidelity_claim,53,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,3f17b213e992d815e86743e0381e55a4c6cf15f1fe6012b2da5ff11b16569517,0.076151834,"independent=1, artifact=0.053946053946053944"
invalid-fidelity_claim-0054,fidelity_claim,54,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,3940ba25901170941c26b4d8a2bb1265e8540fd1e76400559e00c60c294ced79,0.076337334,"independent=1, artifact=0.054945054945054944"
invalid-fidelity_claim-0055,fidelity_claim,55,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,3370dd52a5eef2c53937b37d3eb123bf9421551f1d4c6693741cad097c2d0877,0.075436541,"independent=1, artifact=0.055944055944055944"
invalid-fidelity_claim-0056,fidelity_claim,56,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,d8a1aeda59298ea10815fdc09879ae09beb1fafa51cb7a1d7ae2afbb0e3320f6,0.074942041,"independent=1, artifact=0.056943056943056944"
invalid-fidelity_claim-0057,fidelity_claim,57,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,fdf803ea8aa29f4c309a0b7b6a8aa3e2cbe65adc3db14ffa4955a325b55e18ea,0.075843625,"independent=1, artifact=0.057942057942057944"
invalid-fidelity_claim-0058,fidelity_claim,58,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ddab13f4699af8edfb79f861801eaf28eaea562c97c41a5954a9ebef8d6795b9,0.076544834,"independent=1, artifact=0.058941058941058944"
invalid-fidelity_claim-0059,fidelity_claim,59,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,9688fe4fbc7e3a459ada70e8cec077a448c93ead86878a40d00d2f8932064f59,0.075582333,"independent=1, artifact=0.059940059940059943"
invalid-fidelity_claim-0060,fidelity_claim,60,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,41be01d490905330947670b27635ab982bedf75b443ce3f7a8d921a65a832c9f,0.076173792,"independent=1, artifact=0.060939060939060936"
invalid-fidelity_claim-0061,fidelity_claim,61,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,19b00b6248b00184ba68bdd515592590d53e643a24dffe1507efed042f4962d2,0.075150166,"independent=1, artifact=0.061938061938061936"
invalid-fidelity_claim-0062,fidelity_claim,62,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,dcb03f7803f9077d86943baf9cd3ecac56db57f398449a1198a32cbf8b5e02dc,0.076479917,"independent=1, artifact=0.06293706293706294"
invalid-fidelity_claim-0063,fidelity_claim,63,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,7492e042fe0076972d906af0379569fed46775233fb5713b164ad2bf036e4b4e,0.075750166,"independent=1, artifact=0.06393606393606394"
invalid-fidelity_claim-0064,fidelity_claim,64,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,9d621ca7ea056d079b29c47efc9475a677d81c27f05033fabc4f999ed7624150,0.075578042,"independent=1, artifact=0.06493506493506493"
invalid-fidelity_claim-0065,fidelity_claim,65,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,258e61b486012a9a9c6d976c6fc80a8e65897cf4896bc49af52a64932635de94,0.076462541,"independent=1, artifact=0.06593406593406594"
invalid-fidelity_claim-0066,fidelity_claim,66,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,96f4964b1c84cbc2fbdd510ee31a39bc3cf42298fc2638bfb74bcc6ca785006b,0.076328083,"independent=1, artifact=0.06693306693306693"
invalid-fidelity_claim-0067,fidelity_claim,67,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,e1597165539200289140e10af23188d55c7f0ba1b566257aa311d56054465792,0.075934375,"independent=1, artifact=0.06793206793206794"
invalid-fidelity_claim-0068,fidelity_claim,68,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,53d70005a2383b33f2b1f782a1dbb8a51cdbd7500d51027b6eccdbb4685ee286,0.076104875,"independent=1, artifact=0.06893106893106893"
invalid-fidelity_claim-0069,fidelity_claim,69,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,278394be87f890ad43f66fb3a611d3ac78a547fbef67b653ac9ace898e683ff1,0.076038041,"independent=1, artifact=0.06993006993006994"
invalid-fidelity_claim-0070,fidelity_claim,70,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,d6eec2435323ff5f77e17fcd1366c60d85532db2842518315ee095f3e2b50ef7,0.075823750,"independent=1, artifact=0.07092907092907093"
invalid-fidelity_claim-0071,fidelity_claim,71,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a5ec05626950707a4c84f303133b37ea771d708343db842af66567b79d2cf1cc,0.076831625,"independent=1, artifact=0.07192807192807193"
invalid-fidelity_claim-0072,fidelity_claim,72,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,6fb2b5e6777ecc6a67bfeaff0a036964a9960adbbca80e5111c46ef1dc3d9703,0.076407167,"independent=1, artifact=0.07292707292707293"
invalid-fidelity_claim-0073,fidelity_claim,73,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ef13bfe3b957f258b34665fc972987d1277f35c57922c70d789acaf3dfe054f0,0.075276167,"independent=1, artifact=0.07392607392607392"
invalid-fidelity_claim-0074,fidelity_claim,74,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,c986ddb226c144100dfda34fecc31822050d07e4a1ef61f17f59aae8ee5c72c0,0.075063417,"independent=1, artifact=0.07492507492507493"
invalid-fidelity_claim-0075,fidelity_claim,75,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,a87919b205f05966c9806213a1f1cf147d551e98999e08ced3ec66adc2ccaf42,0.075063667,"independent=1, artifact=0.07592407592407592"
invalid-fidelity_claim-0076,fidelity_claim,76,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,b315494326083c6bbaf89b3bd73f55efe67e687469c2f9697c1c267fa0b1d70b,0.076208917,"independent=1, artifact=0.07692307692307693"
invalid-fidelity_claim-0077,fidelity_claim,77,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,8e5bc92823924b5fa1fb77f002d0a4965997394ecfb8e37a9066f479a9e3e6bb,0.075499417,"independent=1, artifact=0.07792207792207792"
invalid-fidelity_claim-0078,fidelity_claim,78,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,b0800cc6993f5f2770e1e9ae076adb41b456a8c58f5f57b4b17fb49a0cb07878,0.076666500,"independent=1, artifact=0.07892107892107893"
invalid-fidelity_claim-0079,fidelity_claim,79,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,8f671cac7f01d05ed274c44c847dd3456e4ba623ac708e1d9129ba0ddf9da958,0.077619583,"independent=1, artifact=0.07992007992007992"
invalid-fidelity_claim-0080,fidelity_claim,80,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,931d8d9b460d63014122f9b53e4cc87b3a8f5b0e6a4ea66b3f8d8122879d2d7a,0.074832791,"independent=1, artifact=0.08091908091908091"
invalid-fidelity_claim-0081,fidelity_claim,81,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,c5f80624fb7b6f4f6af5e37217575916d9cda887c09961b82478b14e84df104e,0.076519333,"independent=1, artifact=0.08191808191808192"
invalid-fidelity_claim-0082,fidelity_claim,82,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,4f5ee8371663f3c615292e8bd22730397c6e1a864be185de27dd8251afbd0097,0.075556083,"independent=1, artifact=0.08291708291708291"
invalid-fidelity_claim-0083,fidelity_claim,83,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ab305779188a54b473dd2aff749fdbfda1bff9e99d922f9dc39e3395816a230f,0.076073792,"independent=1, artifact=0.08391608391608392"
invalid-fidelity_claim-0084,fidelity_claim,84,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,e72ec0c30c1b0681c00a134dc32a6fba9b9095b47c4d4610a0ba0fc76d970375,0.076872459,"independent=1, artifact=0.08491508491508491"
invalid-fidelity_claim-0085,fidelity_claim,85,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,efc5cd723717d52ffe6c2d4b711d91be37ace19ec38e2c2f482c9aa1b448ac96,0.076174375,"independent=1, artifact=0.08591408591408592"
invalid-fidelity_claim-0086,fidelity_claim,86,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,68223774aafa95b95dc729d488724f3e312617baf620dbc18337ff4d15bc1cfc,0.076340667,"independent=1, artifact=0.08691308691308691"
invalid-fidelity_claim-0087,fidelity_claim,87,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,0b2ccf894892f7ac831573c74dfad1caaeeaeda82f7961e73a067152b59c56a7,0.075718084,"independent=1, artifact=0.08791208791208792"
invalid-fidelity_claim-0088,fidelity_claim,88,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,ce7b04a2a00b0c4b101657f34f752c0e8b530d8d594548625682fe0d5badf105,0.076650417,"independent=1, artifact=0.08891108891108891"
invalid-fidelity_claim-0089,fidelity_claim,89,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,73ad760a37fcd90e8b609d04fb78a1cef008670f289d5e50a9e6ba388b7d3f0f,0.075801750,"independent=1, artifact=0.0899100899100899"
invalid-fidelity_claim-0090,fidelity_claim,90,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,392212bfaf008f16d1dcf442f4b7f8c9f90c5c2b551e658e925578c1d437c7b6,0.076330542,"independent=1, artifact=0.09090909090909091"
invalid-fidelity_claim-0091,fidelity_claim,91,False,False,circuit_entanglement_fidelity,circuit_entanglement_fidelity,True,False,False,True,54e5119bd2c3e20cd5e0c1969596afc53489b226ff69ebf97bd69b42f5fd875f,0.076133917,"independent=1, artifact=0.0919080919080919"
